Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDH10,OUT046,968.739
FDC60,OUT018,1416.8224
FDE35,OUT018,171.7764
DRI23,OUT013,3369.6138
NCR38,OUT013,755.0172
FDP04,OUT035,1163.8184
NCW17,OUT045,3340.9844
FDX34,OUT017,2352.9372
NCK53,OUT045,1388.8588
NCO54,OUT010,165.7842
NCH55,OUT046,1017.3424
FDT44,OUT027,5351.0346
DRG49,OUT046,7086.1094
FDX46,OUT010,126.502
DRG36,OUT049,4106.6544
FDU37,OUT049,2157.192
FDK10,OUT049,6179.9556
DRF37,OUT027,8413.0488
FDC44,OUT035,1821.6288
FDP15,OUT046,2603.278
FDZ27,OUT027,1677.816
FDY22,OUT019,429.441
DRG51,OUT035,2005.3896
FDN58,OUT045,7182.6504
FDW01,OUT049,1677.1502
FDX24,OUT018,647.8234
FDO51,OUT017,133.8258
FDJ52,OUT027,4567.388
NCY06,OUT010,263.6568
FDE20,OUT018,3225.801
FDT23,OUT010,75.2354
FDQ51,OUT046,614.5334
FDE35,OUT046,822.263
FDB46,OUT013,1832.2816
NCG19,OUT035,1556.6404
NCL06,OUT018,3542.056
FDT36,OUT019,36.619
FDC56,OUT049,3835.008
FDJ26,OUT049,1923.4962
FDZ59,OUT017,517.3266
FDV11,OUT027,4587.362
FDR13,OUT010,351.5424
FDI15,OUT018,3585.333
FDF47,OUT018,4579.3724
NCB54,OUT019,254.3356
NCK19,OUT027,4633.968
FDX16,OUT017,4206.5244
FDL50,OUT045,373.5138
NCE31,OUT035,539.298
DRJ01,OUT049,2094.6068
FDE22,OUT013,1917.504
FDY20,OUT019,183.7608
NCO14,OUT045,671.1264
NCR50,OUT017,1990.742
DRM47,OUT017,6114.7072
FDO27,OUT010,285.6282
FDJ20,OUT027,1565.9616
NCX17,OUT013,2812.3392
FDG59,OUT049,564.5984
FDD52,OUT045,1977.426
FDO48,OUT017,2210.456
FDC59,OUT019,123.8388
FDS15,OUT018,1884.8798
FDB47,OUT035,2508.7344
FDV14,OUT019,372.848
FDB27,OUT013,5772.486
FDA35,OUT035,1384.1982
FDN51,OUT018,1607.907
FDO39,OUT019,1094.5752
FDB28,OUT049,2946.165
DRJ25,OUT046,1034.6532
FDH46,OUT027,1410.8302
FDI10,OUT045,5000.8238
FDU21,OUT018,484.7024
FDD09,OUT049,1810.976
FDD10,OUT046,1070.6064
FDN31,OUT010,189.0872
FDA46,OUT018,2109.2544
FDM56,OUT046,940.7754
FDF11,OUT010,249.0092
FDS32,OUT018,4495.4816
NCM06,OUT013,1853.5872
FDZ26,OUT045,2203.798
FDO01,OUT013,3505.437
FDJ46,OUT049,3339.6528
FDG26,OUT019,517.9924
FDZ38,OUT035,5863.0348
NCO55,OUT013,2465.4574
FDT60,OUT035,1478.076
FDW37,OUT049,279.636
NCK42,OUT018,2241.0828
FDA45,OUT046,529.311
FDW55,OUT018,5624.6784
FDY44,OUT017,1587.2672
FDQ31,OUT017,1406.1696
FDM09,OUT049,3448.844
FDH12,OUT018,2181.1608
NCQ43,OUT035,1768.3648
FDT33,OUT035,1315.6208
NCT41,OUT018,2770.3938
DRJ25,OUT010,101.2016
NCQ41,OUT046,4761.8016
NCN17,OUT049,1619.2256
DRO35,OUT027,1414.1592
FDU27,OUT018,777.6544
FDY43,OUT027,5221.8694
FDG46,OUT035,2073.3012
DRL49,OUT018,1161.1552
NCB55,OUT049,651.8182
FDK28,OUT049,3964.839
FDO49,OUT045,972.068
FDT03,OUT013,1911.5118
FDW33,OUT027,3075.996
FDR02,OUT035,1334.2632
FDF50,OUT013,3769.7596
FDA40,OUT018,1669.8264
NCT53,OUT018,3588.662
FDY60,OUT035,3289.052
FDP44,OUT027,3273.7386
NCQ50,OUT045,5770.4886
NCC30,OUT017,1817.634
FDQ60,OUT018,2277.036
FDG41,OUT046,2090.612
FDQ03,OUT046,1896.1984
FDM03,OUT045,2679.845
FDZ51,OUT018,3046.7008
DRF51,OUT035,758.3462
FDF39,OUT017,4207.856
FDW52,OUT035,4275.7676
FDY22,OUT049,2770.3938
FDG14,OUT013,2153.1972
FDA57,OUT017,872.8638
FDL45,OUT019,250.3408
FDX28,OUT046,1263.6884
NCQ54,OUT013,1516.0266
FDH40,OUT045,1137.1864
FDU52,OUT035,1882.2166
FDT60,OUT010,126.502
FDK08,OUT045,201.0716
FDN04,OUT049,3896.2616
FDE50,OUT013,3463.4916
FDI16,OUT049,1231.73
FDM50,OUT049,711.0744
NCV30,OUT049,1114.5492
FDT44,OUT013,2239.0854
FDY60,OUT013,3384.2614
FDT56,OUT017,703.0848
FDV58,OUT018,2157.192
FDU04,OUT013,2924.1936
NCN05,OUT027,3214.4824
FDI53,OUT018,1127.8652
FDD34,OUT046,2972.1312
FDW47,OUT027,4933.578
FDT51,OUT027,5351.0346
FDO27,OUT013,2027.361
NCQ18,OUT018,1171.808
NCW05,OUT013,1270.3464
FDI15,OUT010,1324.942
NCH43,OUT010,432.77
FDT40,OUT049,2530.04
NCG19,OUT017,2243.746
NCM30,OUT035,371.5164
FDB38,OUT017,3994.8
FDB22,OUT046,3383.5956
FDC58,OUT046,173.108
NCI29,OUT013,3704.5112
FDA23,OUT010,101.2016
DRG48,OUT013,3149.234
FDV21,OUT013,2956.152
NCG18,OUT019,210.3928
FDG40,OUT045,732.38
FDU24,OUT018,1229.0668
FDA22,OUT049,2840.9686
FDY35,OUT046,326.242
FDJ15,OUT045,1370.2164
NCW18,OUT018,2103.2622
FDK56,OUT018,3630.6074
FDF44,OUT046,1957.452
FDP51,OUT049,2014.7108
FDU22,OUT027,4952.8862
FDM28,OUT017,3415.554
NCL42,OUT046,5635.3312
FDJ15,OUT019,1102.5648
FDI32,OUT018,1296.3126
DRL11,OUT046,1893.5352
DRO59,OUT018,391.4904
FDA07,OUT019,122.5072
NCO53,OUT013,2581.9724
FDO21,OUT045,1800.3232
FDW39,OUT045,4234.488
NCV17,OUT013,2360.9268
FDE22,OUT046,1917.504
NCB06,OUT018,778.986
DRF48,OUT017,4101.328
FDB05,OUT013,2133.2232
FDP28,OUT027,4705.8744
FDP23,OUT046,3483.4656
NCS41,OUT018,2554.0088
FDS40,OUT018,227.7036
FDA16,OUT017,1108.557
FDN20,OUT035,3235.788
FDF04,OUT027,13086.9648
DRG36,OUT018,2659.871
FDW16,OUT018,1378.206
FDU09,OUT017,1255.6988
FDW01,OUT046,1677.1502
FDB15,OUT045,8479.6288
NCJ17,OUT049,1137.1864
NCT18,OUT018,1629.8784
FDG16,OUT018,5100.028
FDP27,OUT017,3078.6592
FDQ44,OUT027,5351.0346
FDL50,OUT027,3998.7948
FDW57,OUT027,7425.0016
FDS34,OUT013,1245.046
NCV30,OUT035,1201.769
FDD26,OUT018,1277.0044
FDA03,OUT045,2659.871
FDS27,OUT018,2316.984
FDM12,OUT013,1677.816
NCV42,OUT027,5257.1568
NCS41,OUT046,732.38
FDN56,OUT018,262.3252
DRK59,OUT046,3072.667
NCG18,OUT046,1845.5976
NCN26,OUT017,810.9444
FDI60,OUT027,1757.712
NCI43,OUT049,1006.6896
NCL17,OUT049,2127.231
FDQ19,OUT019,498.0184
FDY43,OUT049,5198.5664
FDR36,OUT049,878.856
FDJ58,OUT049,3779.0808
DRY23,OUT045,980.0576
FDK26,OUT027,4693.89
DRH03,OUT045,1061.951
FDC10,OUT010,120.5098
FDD23,OUT013,2619.2572
FDP32,OUT045,1907.517
FDO31,OUT035,792.302
FDQ57,OUT013,3062.0142
FDX32,OUT027,5779.144
FDC39,OUT027,8388.4142
FDU55,OUT046,7549.5062
FDL45,OUT013,2739.1012
DRK37,OUT049,1491.392
FDK22,OUT013,2778.3834
DRG37,OUT027,3797.7232
FDK22,OUT017,4418.2488
DRH36,OUT018,463.3968
DRC36,OUT018,2101.2648
DRE03,OUT027,1125.202
FDF34,OUT046,4727.18
FDZ22,OUT046,2746.425
FDC44,OUT010,345.5502
FDN31,OUT027,7296.5022
FDO03,OUT017,6622.7126
FDA01,OUT049,1185.124
NCH42,OUT049,6201.927
FDF46,OUT018,1821.6288
DRL35,OUT046,351.5424
FDW46,OUT049,1043.9744
FDB58,OUT046,3829.0158
FDD47,OUT018,4512.1266
NCO17,OUT045,1540.6612
FDJ26,OUT017,6471.576
FDU37,OUT045,2157.192
